PassengerId,Pclass,Ticket,Fare,Cabin,Embarked,Survived
3226,2,C.A. 26239,12.2221,,S,0
3227,3,LINE 68083,20.953,,C,0
3228,1,A/ 67236,76.8211,,S,0
3229,3,PC 19703,17.1211,,C,0
3230,2,LINE 31520,10,,S,1
3231,3,LINE 32343,24.3193,,S,1
3232,2,LINE 88830,36.8447,,S,1
3233,1,LINE 43502,45.1898,,C,0
3234,1,A/ 18448,35.5637,,S,1
3235,1,W.E.P. 87269,88.2884,D134,S,1
3236,1,W.E.P. 29991,82.0368,A48,S,1
3237,3,SOTON/OQ 77288,6.0646,,S,0
3238,1,STON/O 59176,48.9217,A91,S,1
3239,1,PC 36276,174.788,D54,S,0
3240,3,SOTON/OQ 43418,15.9804,,S,1
3241,3,C.A. 50122,5.4989,,S,0
3242,1,C.A. 69195,127.3449,E14,S,0
3243,3,LINE 55410,30,,C,0
3244,1,W.E.P. 18308,169.0389,D84,Q,1
3245,1,LINE 38838,136.492,D21,S,1
3246,1,A/ 54184,20,,S,1
3247,2,A/ 72878,32.9956,,C,1
3248,1,PC 21674,90.0445,C58,C,1
3249,1,A/ 21997,20,,S,1
3250,2,STON/O 24545,10,,S,0
3251,1,A/ 43471,20,C19,S,0
3252,3,STON/O 80810,17.5542,,S,0
3253,1,PC 49330,56.9874,E30,C,0
3254,3,STON/O 17495,17.3258,,S,1
3255,1,W.E.P. 35750,127.7148,B34,S,1
3256,2,C.A. 49786,10,,C,1
3257,1,SOTON/OQ 15077,162.8507,A34,S,0
3258,1,C.A. 73916,47.0351,B82,S,0
3259,3,STON/O 75942,8.871,,S,0
3260,3,C.A. 68639,8.1576,,S,0
3261,1,LINE 74465,113.0305,D149,S,1
3262,2,STON/O 79849,30.4109,,C,0
3263,1,W.E.P. 28652,229.4482,,S,0
3264,1,PC 66530,62.4855,E48,S,1
3265,1,PC 45578,150.2338,C139,S,1
3266,2,SOTON/OQ 46267,36.5421,,S,1
3267,1,LINE 13558,142.1077,C30,Q,1
3268,3,W.E.P. 41800,5,,S,0
3269,2,C.A. 63398,27.3806,,S,0
3270,1,C.A. 25950,70.2832,,C,1
3271,3,C.A. 76244,12.5149,,S,0
3272,1,W.E.P. 24164,144.6392,B66,S,1
3273,1,W.E.P. 78549,141.0252,E108,S,1
3274,1,PC 15319,234.7982,,S,0
3275,1,LINE 60075,47.9426,A138,S,1
3276,1,SOTON/OQ 59369,79.8548,D4,S,0
3277,2,LINE 83638,22.3397,,S,0
3278,1,PC 72225,40.2943,,C,1
3279,3,W.E.P. 21115,5,,S,0
3280,1,PC 45517,20,C38,S,1
3281,1,PC 26981,70.6567,E66,S,0
3282,2,C.A. 50671,50,,S,0
3283,1,LINE 15759,119.9719,,C,1
3284,3,A/ 80290,27.8861,,S,0
3285,1,A/ 34466,98.2889,A61,C,1
3286,1,SOTON/OQ 92751,168.3836,,S,0
3287,2,C.A. 10669,26.2297,,S,1
3288,3,C.A. 36906,7.06,,S,1
3289,1,C.A. 66321,145.5591,,C,0
3290,3,C.A. 66263,30,,S,0
3291,1,A/ 76069,49.2448,,S,1
3292,3,STON/O 86533,18.7663,,S,0
3293,1,A/ 83430,92.3384,,C,0
3294,1,SOTON/OQ 31602,20,E60,S,1
3295,2,LINE 12942,19.8646,,S,0
3296,3,LINE 79259,24.2539,,S,0
3297,1,C.A. 41057,20,A41,S,0
3298,1,A/ 24789,27.9922,,S,1
3299,1,PC 76886,74.6115,,S,0
3300,3,SOTON/OQ 96821,30,,S,1
3301,1,PC 19701,86.4771,C21,C,1
3302,3,A/ 43959,8.3028,,S,1
3303,1,A/ 90250,20,E132,C,0
3304,2,W.E.P. 27416,12.666,,C,0
3305,1,A/ 14723,20,,C,0
3306,3,LINE 26511,12.3516,,S,1
3307,1,W.E.P. 82775,142.2299,,S,1
3308,2,A/ 15545,32.0509,,S,1
3309,3,LINE 79846,5,,S,0
3310,1,LINE 82692,91.8203,D94,S,1
3311,2,A/ 63943,10,,S,0
3312,2,C.A. 47480,18.6966,,S,1
3313,1,A/ 41090,127.311,C102,S,0
3314,1,STON/O 97669,124.9576,E88,S,1
3315,1,C.A. 13456,145.4766,D20,S,0
3316,1,PC 75538,78.9857,D58,S,1
3317,1,STON/O 41194,57.6369,A53,C,1
3318,3,W.E.P. 48511,14.4261,,S,1
3319,1,LINE 79098,189.381,E27,S,0
3320,3,W.E.P. 45501,5,,C,1
3321,1,PC 43497,20,A143,S,0
3322,1,SOTON/OQ 87670,77.336,D34,S,1
3323,3,A/ 84435,17.6169,,S,0
3324,1,W.E.P. 69854,90.3444,,S,1
3325,1,PC 89360,20,D61,S,1
3326,3,PC 16071,21.9625,,C,0
3327,2,PC 87245,10,,S,0
3328,3,STON/O 40654,15.827,,S,1
3329,3,LINE 17136,5,,S,1
3330,3,STON/O 71503,12.9883,,C,0
3331,1,A/ 62853,20,A39,C,0
3332,1,C.A. 10125,57.4091,D80,S,1
3333,1,STON/O 89538,50.982,A83,S,0
3334,1,SOTON/OQ 68492,155.0991,,S,1
3335,1,STON/O 21555,268.9219,D138,S,1
3336,2,W.E.P. 63090,25.3782,,S,1
3337,2,A/ 74999,30.4369,,S,0
3338,1,PC 94940,20,D141,S,1
3339,3,C.A. 26489,13.2794,,S,0
3340,1,C.A. 56652,20,,S,1
3341,3,W.E.P. 32766,26.8128,,C,0
3342,2,STON/O 53389,33.5839,,S,1
3343,1,PC 19152,20,C145,S,0
3344,3,SOTON/OQ 52661,23.7844,,S,0
3345,3,PC 56733,30,,S,0
3346,2,C.A. 60165,13.3715,,S,1
3347,1,LINE 91745,112.947,,S,1
3348,3,C.A. 84497,5,,C,0
3349,3,PC 42439,5,,S,0
3350,2,PC 69412,37.4712,,C,0
3351,3,LINE 51440,5,,S,0
3352,3,A/ 86063,5,,S,0
3353,3,LINE 33335,22.3379,,S,0
3354,2,STON/O 32957,20.3311,,S,0
3355,3,STON/O 84075,11.7436,,S,1
3356,2,STON/O 43733,49.4978,,C,1
3357,1,SOTON/OQ 31908,134.389,C25,C,0
3358,2,C.A. 13999,37.1902,,S,1
3359,1,SOTON/OQ 47273,201.2192,A19,S,0
3360,1,W.E.P. 34685,95.7495,D122,Q,1
3361,1,A/ 11984,80.7356,B128,C,1
3362,3,SOTON/OQ 18702,12.8165,,S,1
3363,3,W.E.P. 88782,25.2111,,S,1
3364,3,STON/O 40029,19.5506,,Q,0
3365,3,W.E.P. 67876,13.7561,,S,0
3366,3,A/ 14330,15.8305,,C,1
3367,2,STON/O 56106,10,,S,1
3368,1,LINE 60250,73.2953,,S,0
3369,2,A/ 40166,21.1444,,S,0
3370,1,W.E.P. 96232,20,A57,S,1
3371,3,LINE 13646,21.4663,,C,0
3372,3,SOTON/OQ 27340,6.2753,,S,0
3373,2,PC 57760,24.785,,S,0
3374,3,C.A. 63074,14.3902,,S,0
3375,2,LINE 95766,36.2355,,S,1
3376,1,A/ 84210,20,,C,0
3377,1,LINE 37492,20,,S,0
3378,2,SOTON/OQ 80721,24.018,,S,1
3379,1,A/ 25180,99.3363,E90,S,1
3380,2,C.A. 22056,43.6211,,S,0
3381,3,SOTON/OQ 41907,5,,Q,1
3382,3,A/ 83073,10.7084,,C,0
3383,3,C.A. 42334,23.315,,S,0
3384,2,SOTON/OQ 54181,12.8489,,S,0
3385,1,STON/O 47111,90.8462,B79,S,1
3386,2,SOTON/OQ 62924,26.456,,S,1
3387,2,A/ 26961,44.5398,,S,0
3388,2,A/ 95620,10,,S,0
3389,1,STON/O 26003,100.4612,B118,S,1
3390,3,LINE 82794,10.5798,,S,0
3391,3,SOTON/OQ 63020,5.3397,,S,1
3392,1,A/ 50659,93.5701,,S,0
3393,1,SOTON/OQ 61290,126.0225,C97,S,1
3394,3,W.E.P. 56485,5,,S,0
3395,1,A/ 31081,20,A46,Q,1
3396,1,A/ 19657,174.4003,C110,S,1
3397,2,STON/O 92573,50,,C,0
3398,1,PC 42978,129.9424,,S,0
3399,1,C.A. 29912,129.3587,,C,1
3400,1,LINE 92106,182.0929,C33,S,0
3401,1,PC 13465,106.0159,,C,0
3402,1,A/ 18763,83.0021,,C,1
3403,1,C.A. 86423,300,D143,S,1
3404,1,SOTON/OQ 18750,20,D134,Q,1
3405,1,W.E.P. 32207,159.5965,,S,1
3406,3,STON/O 99140,22.5648,,S,0
3407,1,LINE 71708,119.6015,D120,S,1
3408,2,C.A. 22716,33.9508,,S,0
3409,1,C.A. 22721,63.7238,B21,S,0
3410,1,LINE 56879,101.4854,E114,S,0
3411,2,PC 18780,10,,C,0
3412,1,STON/O 96711,60.5587,B52,S,1
3413,2,A/ 55246,10,,S,1
3414,1,A/ 72115,78.1982,,S,1
3415,1,STON/O 47527,138.6467,,C,0
3416,1,W.E.P. 47609,24.7702,B138,C,1
3417,1,A/ 65371,123.2468,D77,S,1
3418,1,W.E.P. 32147,172.9447,,S,1
3419,1,C.A. 93818,107.7173,,S,1
3420,1,SOTON/OQ 41987,86.8498,A86,S,1
3421,1,STON/O 22139,96.3007,A41,S,0
3422,1,W.E.P. 93665,136.8233,C81,S,1
3423,1,C.A. 57417,92.3442,,S,0
3424,2,PC 15671,33.7924,,Q,0
3425,1,STON/O 85323,137.7171,,S,0
3426,1,C.A. 16061,160.2358,C104,S,1
3427,1,PC 10984,163.5072,B80,S,0
3428,2,SOTON/OQ 40941,35.6299,,C,0
3429,1,LINE 33252,114.0609,,S,0
3430,1,LINE 53322,91.2429,C98,S,1
3431,1,STON/O 56132,20,,C,1
3432,3,W.E.P. 85067,25.5182,,C,0
3433,1,W.E.P. 15033,111.8553,B149,S,1
3434,1,LINE 74689,64.1818,B35,S,1
3435,3,C.A. 41239,24.395,,S,0
3436,3,W.E.P. 11483,11.4831,,S,0
3437,2,C.A. 25412,10.979,,Q,1
3438,1,LINE 80810,117.3251,A124,C,1
3439,3,C.A. 26102,11.6941,,C,0
3440,1,STON/O 14920,20,C61,C,1
3441,1,C.A. 34254,154.7194,D121,S,0
3442,1,STON/O 89947,20,,S,0
3443,2,PC 21797,32.9764,,C,0
3444,1,PC 27749,125.0886,,S,0
3445,2,LINE 98548,34.3157,,S,0
3446,1,LINE 24559,38.2672,B98,S,0
3447,2,PC 75363,10.7047,,S,0
3448,1,LINE 31302,173.9238,A72,S,1
3449,3,STON/O 61628,8.2424,,Q,0
3450,2,PC 14896,10,,S,1
3451,2,SOTON/OQ 13853,29.2205,,C,0
3452,3,LINE 77623,5,,S,0
3453,2,SOTON/OQ 92924,17.5905,,S,0
3454,3,W.E.P. 54230,5,,S,1
3455,2,A/ 42065,10,,S,1
3456,3,C.A. 72345,23.9942,,C,0
3457,1,C.A. 45590,161.949,A145,S,1
3458,1,W.E.P. 37519,32.1036,B34,S,1
3459,1,C.A. 45143,84.5251,,S,1
3460,1,A/ 78069,222.3947,C93,S,1
3461,2,W.E.P. 35454,17.3205,,C,1
3462,1,W.E.P. 85226,20,C57,C,0
3463,3,STON/O 69984,5,,S,0
3464,3,A/ 60075,16.901,,S,0
3465,3,C.A. 23424,25.5096,,C,1
3466,2,STON/O 45085,50,,S,0
3467,3,PC 74269,26.4473,,Q,0
3468,1,STON/O 52542,103.8129,B131,C,0
3469,2,LINE 76526,29.8058,,S,0
3470,2,PC 95098,10,,C,0
3471,1,STON/O 60815,55.2377,A132,S,1
3472,3,SOTON/OQ 41637,22.2967,,S,0
3473,2,LINE 37829,10,,S,1
3474,2,PC 63951,25.8537,,S,0
3475,1,A/ 26913,102.4483,C16,S,1
3476,3,W.E.P. 24357,21.6905,,S,0
3477,2,PC 83343,18.1232,,S,0
3478,1,LINE 88669,112.2109,,S,0
3479,1,STON/O 80274,176.5908,A49,C,1
3480,3,C.A. 17134,15.7932,,S,0
3481,2,C.A. 51410,19.2864,,C,0
3482,2,A/ 49601,21.2501,,S,0
3483,1,SOTON/OQ 60156,20,A149,S,0
3484,1,LINE 33476,259.3105,C110,S,1
3485,3,STON/O 70736,14.7016,,S,1
3486,1,STON/O 79847,20,C51,S,1
3487,1,PC 91575,138.067,C5,S,0
3488,3,PC 16421,16.4046,,S,1
3489,1,PC 26542,20,D105,S,0
3490,3,W.E.P. 84596,5,,S,0
3491,1,C.A. 72848,144.5609,A132,S,1
3492,3,SOTON/OQ 17656,9.4625,,S,0
3493,1,STON/O 49834,300,,Q,1
3494,2,PC 18234,32.271,,S,0
3495,1,SOTON/OQ 10167,189.552,,S,1
3496,1,A/ 52581,127.6286,,S,0
3497,3,LINE 86598,5,,S,0
3498,1,SOTON/OQ 91889,113.0051,,S,1
3499,1,STON/O 71106,172.7938,C69,S,1
3500,1,A/ 60281,115.4309,,S,1
3501,3,SOTON/OQ 88950,5,,S,0
3502,1,SOTON/OQ 70855,26.8248,,S,0
3503,1,W.E.P. 94073,20,,S,1
3504,1,W.E.P. 57292,92.2099,E22,Q,1
3505,2,STON/O 66117,16.4032,,Q,1
3506,1,SOTON/OQ 42713,128.9916,,S,1
3507,1,SOTON/OQ 13153,85.1397,,Q,0
3508,1,STON/O 87244,87.1549,D50,Q,0
3509,1,PC 77471,232.4094,,S,1
3510,3,STON/O 84972,26.4859,,S,0
3511,3,PC 75608,5,,C,0
3512,1,SOTON/OQ 34094,42.3775,,S,1
3513,3,C.A. 11157,8.4863,,S,0
3514,1,STON/O 91652,20,,C,1
3515,3,C.A. 36393,14.1946,,S,0
3516,1,STON/O 25210,22.4839,A80,S,1
3517,2,W.E.P. 73670,50,,S,1
3518,2,STON/O 22676,38.5335,,S,0
3519,3,C.A. 25770,14.5845,,S,1
3520,1,A/ 11413,20,B96,S,1
3521,3,LINE 83371,5,,S,0
3522,3,A/ 75664,7.8732,,S,0
3523,1,PC 42730,38.9274,,S,0
3524,2,LINE 69394,49.8472,,C,1
3525,1,SOTON/OQ 56096,20,,S,1
3526,1,A/ 64662,32.2513,D95,S,1
3527,2,STON/O 98134,10,,S,1
3528,2,A/ 95267,23.6119,,S,0
3529,1,SOTON/OQ 31088,36.7898,,Q,0
3530,1,W.E.P. 25807,60.3135,C141,S,0
3531,1,PC 54487,165.9741,,S,1
3532,3,W.E.P. 81041,15.1455,,Q,1
3533,2,STON/O 53323,10.6376,,S,0
3534,1,C.A. 98097,20,A61,S,0
3535,1,PC 60116,121.1728,,S,0
3536,2,C.A. 66524,33.5131,,C,0
3537,2,W.E.P. 98093,34.2231,,S,1
3538,2,W.E.P. 14587,14.3597,,S,0
3539,1,SOTON/OQ 79043,78.0594,E84,S,0
3540,1,LINE 44715,68.9251,D90,S,1
3541,1,C.A. 80297,155.5758,A144,Q,1
3542,1,STON/O 20557,226.1925,C39,S,1
3543,3,LINE 97635,12.5956,,C,0
3544,1,STON/O 86567,20,D143,S,1
3545,2,STON/O 66166,26.4761,,S,0
3546,3,STON/O 81640,8.3502,,S,0
3547,1,A/ 57363,148.0517,,S,0
3548,3,W.E.P. 42519,23.6506,,S,0
3549,2,W.E.P. 86850,10,,S,0
3550,1,STON/O 70327,119.2569,,S,1
3551,1,A/ 98425,20,C116,S,1
3552,3,A/ 20420,5,,S,0
3553,3,SOTON/OQ 59962,5,,C,0
3554,2,STON/O 88971,17.9665,,S,1
3555,1,A/ 16928,20,,S,0
3556,1,LINE 54474,20,,S,1
3557,3,C.A. 36366,24.934,,Q,0
3558,1,SOTON/OQ 39569,200.1636,C1,S,1
3559,2,PC 57886,10,,Q,0
3560,2,C.A. 22766,12.3735,,S,0
3561,3,PC 95099,5,,C,0
3562,1,STON/O 37381,109.2473,,S,0
3563,1,W.E.P. 44597,58.4791,E149,C,1
3564,1,SOTON/OQ 61705,191.5817,E117,S,0
3565,3,STON/O 91288,26.9318,,S,1
3566,1,LINE 52833,109.4464,A10,Q,0
3567,1,W.E.P. 39610,25.4137,D136,S,1
3568,1,C.A. 44041,27.164,B127,C,0
3569,1,SOTON/OQ 28088,115.605,,S,1
3570,1,A/ 94717,115.5083,,C,1
3571,1,C.A. 98637,20,,S,0
3572,2,PC 26738,29.9838,,S,0
3573,2,C.A. 49754,28.7719,,S,0
3574,2,W.E.P. 91655,10,,S,0
3575,1,PC 93653,20,,S,1
3576,2,SOTON/OQ 86727,50,,C,0
3577,2,STON/O 78602,19.5108,,S,1
3578,1,SOTON/OQ 30132,168.5428,C115,S,0
3579,1,A/ 55494,126.2946,,S,1
3580,2,A/ 85182,44.3811,,S,0
3581,3,W.E.P. 43612,5,,S,1
3582,1,A/ 47243,120.7432,B15,S,0
3583,1,A/ 65370,64.0135,,S,1
3584,2,STON/O 98463,18.8043,,S,0
3585,1,LINE 78453,43.3664,E125,S,0
3586,1,STON/O 56779,73.2855,C40,S,0
3587,1,SOTON/OQ 44622,78.1303,E120,Q,1
3588,2,PC 70366,46.4177,,C,1
3589,3,LINE 96295,5,,S,0
3590,1,A/ 60806,109.6147,D50,S,1
3591,1,W.E.P. 29470,168.9215,,S,0
3592,3,PC 18027,7.9807,,S,0
3593,2,A/ 35529,35.0854,,Q,1
3594,1,A/ 73441,142.2118,A63,S,0
3595,3,STON/O 74775,26.2608,,Q,1
3596,1,STON/O 86408,109.3934,,S,1
3597,1,SOTON/OQ 37543,71.1779,D13,S,0
3598,1,LINE 70155,181.2178,,S,0
3599,1,SOTON/OQ 24592,20,,S,0
3600,3,W.E.P. 56159,30,,S,0
3601,2,A/ 28332,38.4812,,S,0
3602,2,A/ 81221,10,,C,0
3603,1,W.E.P. 62270,122.6641,D106,S,1
3604,3,LINE 55409,29.9815,,C,1
3605,1,W.E.P. 40865,20,,S,1
3606,1,LINE 83168,41.2115,C29,S,1
3607,1,W.E.P. 29170,88.6876,,S,1
3608,2,LINE 46954,10,,S,0
3609,2,STON/O 36327,11.0507,,S,1
3610,1,W.E.P. 73443,56.2714,C13,S,1
3611,1,W.E.P. 18658,20,D20,S,1
3612,2,A/ 38086,10,,S,1
3613,3,PC 49399,9.9997,,S,0
3614,1,A/ 41296,20,D47,S,1
3615,1,LINE 88573,125.2679,,S,1
3616,1,W.E.P. 53828,189.7401,E80,S,1
3617,2,LINE 90683,13.2947,,S,1
3618,1,C.A. 66254,164.3994,,S,1
3619,2,PC 83727,39.1926,,C,0
3620,2,LINE 70194,30.1575,,S,1
3621,3,A/ 61857,12.3347,,Q,0
3622,1,A/ 19065,33.5524,A39,S,0
3623,2,A/ 67281,10,,S,0
3624,1,STON/O 34074,20,,S,1
3625,3,STON/O 47917,17.0462,,S,1
3626,2,LINE 99147,22.7605,,S,1
3627,3,A/ 10482,20.9914,,S,0
3628,1,C.A. 22083,134.3814,D127,C,0
3629,3,C.A. 70508,25.4666,,S,0
3630,2,STON/O 64647,10,,C,1
3631,2,PC 18373,10,,S,1
3632,1,W.E.P. 27229,20,D17,S,1
3633,3,A/ 98754,13.5686,,S,0
3634,2,STON/O 11190,23.4999,,S,0
3635,1,W.E.P. 41256,57.3599,B47,S,0
3636,1,LINE 12354,24.3841,,S,1
3637,3,PC 35524,9.2026,,Q,1
3638,1,LINE 82209,142.0989,A102,S,1
3639,2,W.E.P. 78914,10,,S,0
3640,2,SOTON/OQ 99524,35.5703,,S,0
3641,2,LINE 14348,31.4687,,S,1
3642,2,PC 80809,34.2999,,C,1
3643,1,C.A. 21713,43.7013,C13,S,1
3644,2,W.E.P. 61354,36.62,,S,0
3645,1,SOTON/OQ 61756,33.2181,,C,1
3646,1,C.A. 14179,20,,S,0
3647,1,STON/O 84700,20,,C,1
3648,2,C.A. 64349,33.6997,,S,0
3649,1,A/ 52290,47.6206,,C,1
3650,1,PC 47593,144.2206,,S,0
3651,1,STON/O 99264,119.9977,,S,1
3652,3,PC 71338,5.7051,,S,0
3653,1,C.A. 66552,119.2161,E145,S,0
3654,1,PC 27360,79.8725,C10,S,1
3655,3,LINE 27282,21.3838,,S,1
3656,1,A/ 12096,102.5583,A1,C,1
3657,2,W.E.P. 50095,10,,S,1
3658,1,PC 33802,67.9645,B45,S,1
3659,2,W.E.P. 96732,38.2306,,C,1
3660,1,W.E.P. 59118,20,,S,1
3661,2,SOTON/OQ 69136,31.9112,,S,1
3662,1,A/ 35368,89.3336,C140,S,0
3663,1,LINE 76767,20,B11,S,1
3664,1,LINE 80728,82.7598,A103,S,0
3665,3,STON/O 91883,14.2235,,S,0
3666,1,STON/O 62642,61.0977,D78,C,0
3667,1,W.E.P. 54505,20,,S,0
3668,3,C.A. 12444,8.0379,,C,1
3669,2,LINE 62703,14.9773,,Q,1
3670,3,LINE 84204,23.2843,,C,0
3671,2,SOTON/OQ 74874,10,,C,1
3672,3,A/ 50739,30,,S,0
3673,1,LINE 65293,35.0666,B1,S,1
3674,2,W.E.P. 43736,32.8004,,S,0
3675,1,C.A. 22844,20,A43,Q,1
3676,1,C.A. 38820,35.328,,S,1
3677,1,A/ 72761,20,,S,0
3678,1,LINE 25924,89.2537,E69,S,1
3679,1,A/ 94871,20,,S,1
3680,1,STON/O 86745,21.7827,,S,0
3681,1,STON/O 56623,20,,C,0
3682,3,LINE 93934,7.7952,,S,0
3683,3,PC 48634,5,,C,0
3684,2,STON/O 61198,30.7327,,C,0
3685,2,C.A. 19068,30.4803,,S,0
3686,1,SOTON/OQ 34525,20,E37,Q,1
3687,1,SOTON/OQ 66839,182.209,,C,0
3688,2,STON/O 26760,10,,Q,1
3689,1,STON/O 59574,212.3543,,S,1
3690,1,C.A. 44721,127.437,B23,S,1
3691,2,STON/O 77759,29.943,,S,1
3692,2,A/ 47609,10,,S,0
3693,1,A/ 84606,78.1198,C82,C,0
3694,2,C.A. 30348,27.8334,,Q,0
3695,1,PC 35354,20,A6,Q,0
3696,1,C.A. 95541,54.1863,A125,C,0
3697,1,W.E.P. 58233,150.3954,,S,1
3698,1,SOTON/OQ 25113,20,,S,1
3699,1,LINE 48508,102.6623,D121,S,0
3700,1,SOTON/OQ 46578,20,D57,S,1
3701,1,PC 44724,197.2865,,S,1
3702,1,A/ 56141,149.6864,E62,S,0
3703,1,A/ 75450,125.9659,D36,S,1
3704,1,W.E.P. 32005,155.2635,C40,S,1
3705,1,PC 93724,151.4423,E118,S,1
3706,1,A/ 86522,20,,Q,1
3707,1,W.E.P. 40800,26.4414,A116,S,1
3708,1,SOTON/OQ 18965,80.2966,E126,S,0
3709,1,W.E.P. 22405,118.8456,,S,1
3710,3,PC 97268,14.9192,,S,0
3711,1,LINE 57651,29.3856,,C,0
3712,1,SOTON/OQ 66871,144.3357,,S,1
3713,1,A/ 28222,20,A141,S,1
3714,3,STON/O 47379,5.055,,S,0
3715,3,PC 42680,5,,S,0
3716,1,A/ 10736,20,C6,S,1
3717,1,C.A. 12017,87.1639,,S,0
3718,1,C.A. 57447,71.658,,S,0
3719,1,A/ 34910,112.5622,,S,1
3720,1,SOTON/OQ 14748,300,,S,0
3721,1,PC 45506,187.5421,A66,S,1
3722,1,PC 56890,80.7792,,S,0
3723,1,PC 30842,154.2694,A107,C,0
3724,2,A/ 26689,24.1774,,C,1
3725,2,STON/O 48048,29.1112,,C,0
3726,2,LINE 37800,17.0765,,S,0
3727,2,STON/O 97351,10,,S,0
3728,3,PC 39412,10.9828,,S,0
3729,1,SOTON/OQ 82251,68.3025,D82,Q,1
3730,3,W.E.P. 33769,21.9063,,Q,0
3731,1,SOTON/OQ 80738,63.4367,E112,S,0
3732,1,SOTON/OQ 68892,122.4889,,S,1
3733,1,STON/O 93617,158.4534,,S,1
3734,2,STON/O 20470,10,,C,1
3735,3,C.A. 62706,11.5286,,S,0
3736,1,PC 44800,279.1334,B70,C,0
3737,1,A/ 32834,60.1888,,S,1
3738,3,A/ 36730,15.0215,,C,1
3739,1,PC 33684,300,,S,1
3740,2,A/ 63314,24.9962,,S,0
3741,1,C.A. 35418,61.5036,E64,S,0
3742,1,PC 14828,171.1562,,C,1
3743,3,STON/O 84413,20.4356,,S,0
3744,1,SOTON/OQ 91050,227.2159,C113,S,1
3745,1,W.E.P. 34920,20,,Q,0
3746,1,C.A. 13577,64.5768,C90,S,1
3747,3,W.E.P. 71489,20.3496,,S,0
3748,1,SOTON/OQ 91366,79.3708,A87,S,1
3749,1,LINE 60630,181.4457,B69,S,1
3750,2,A/ 93438,29.4635,,S,1
3751,1,W.E.P. 72518,41.8756,B134,S,0
3752,1,STON/O 96848,163.2675,,S,1
3753,1,A/ 33044,137.9101,,S,1
3754,3,A/ 83107,19.1667,,S,0
3755,2,PC 89916,49.9474,,S,1
3756,2,PC 24512,10,,S,1
3757,1,PC 99681,127.3225,,S,1
3758,2,STON/O 31324,10,,C,1
3759,1,W.E.P. 65107,91.6639,,S,1
3760,1,PC 65500,81.5139,,C,0
3761,1,C.A. 10681,113.0101,,C,1
3762,1,A/ 14075,103.4908,,S,1
3763,2,A/ 62803,10,,S,0
3764,1,STON/O 49149,117.1311,,S,1
3765,1,LINE 10136,129.6222,B109,Q,1
3766,1,A/ 21578,33.8716,A140,C,0
3767,1,SOTON/OQ 39827,55.5645,D37,Q,1
3768,1,A/ 41067,45.6176,,S,1
3769,1,PC 60335,65.8809,A76,S,0
3770,2,SOTON/OQ 84272,27.577,,S,0
3771,2,LINE 72818,23.2192,,S,0
3772,1,LINE 13265,20,B35,S,1
3773,1,A/ 11352,51.0366,,C,1
3774,2,PC 77080,21.7415,,C,1
3775,2,A/ 27753,10,,S,0
3776,1,A/ 27944,20,,C,1
3777,1,C.A. 32658,40.2904,E5,S,1
3778,1,STON/O 15501,63.407,A45,S,1
3779,1,SOTON/OQ 46871,21.1713,D95,S,1
3780,2,SOTON/OQ 71237,20.9393,,C,0
3781,3,A/ 67943,16.5268,,C,0
3782,1,A/ 58599,20,A102,S,0
3783,3,PC 95174,16.8226,,S,0
3784,2,STON/O 52737,16.1823,,C,1
3785,2,SOTON/OQ 75109,10.6504,,S,0
3786,1,W.E.P. 32181,85.6421,A5,S,0
3787,1,STON/O 24677,186.3812,B150,S,0
3788,3,W.E.P. 67918,5,,S,0
3789,3,STON/O 29694,9.9809,,S,0
3790,2,C.A. 19582,10,,C,1
3791,1,LINE 55902,86.8823,C81,S,1
3792,1,A/ 73224,20,,S,0
3793,2,LINE 82257,21.2204,,C,1
3794,2,LINE 22408,17.1514,,S,0
3795,1,W.E.P. 61307,141.3857,C129,C,1
3796,1,LINE 32668,143.6682,,S,1
3797,1,A/ 41500,47.2785,A6,Q,0
3798,1,SOTON/OQ 30319,52.9055,C104,C,1
3799,1,LINE 87758,99.8104,,S,1
3800,1,A/ 39268,20,,S,1
3801,2,STON/O 19294,10,,S,1
3802,1,STON/O 11398,20,,S,1
3803,1,SOTON/OQ 65615,247.7529,,S,1
3804,1,W.E.P. 91081,199.5117,A92,S,1
3805,1,A/ 72440,20,C135,S,1
3806,3,SOTON/OQ 98712,23.4727,,S,0
3807,1,LINE 10870,33.5945,,S,1
3808,1,C.A. 22150,59.6695,A36,S,0
3809,2,SOTON/OQ 30750,10,,S,0
3810,1,C.A. 98408,20,B139,S,0
3811,3,C.A. 78790,19.7835,,S,0
3812,1,STON/O 51500,38.0894,D66,S,1
3813,3,LINE 73607,9.2654,,C,1
3814,2,STON/O 67128,15.4477,,S,0
3815,1,PC 29123,234.0668,C76,Q,1
3816,1,W.E.P. 27356,20,,S,1
3817,1,A/ 41577,62.1091,D135,S,1
3818,2,W.E.P. 70900,15.9833,,C,0
3819,1,A/ 68175,158.1651,,C,0
3820,2,SOTON/OQ 57617,18.3629,,S,0
3821,1,PC 76545,102.5128,B32,S,0
3822,1,PC 52461,20,B6,S,1
3823,1,STON/O 51812,49.2506,,S,1
3824,1,C.A. 11753,45.2575,A124,S,1
3825,1,PC 75687,20,E134,C,1
3826,3,PC 77267,15.9046,,C,0
3827,2,STON/O 72624,30.3521,,S,0
3828,1,LINE 95518,63.622,E50,S,1
3829,1,LINE 45592,54.7404,B145,C,1
3830,1,SOTON/OQ 88897,137.9038,,Q,0
